date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m,precipitation,wind_speed_10m,surface_pressure
2024-02-08,26.300001,33.7,19.7,73.97949,0.0,7.265508,1009.6021
2024-02-09,27.202082,33.3,23.5,83.72839,0.0,9.07027,1009.6675
2024-02-10,27.845833,32.15,24.95,83.56214,0.0,9.672942,1009.2276
2024-02-11,28.293749,32.35,25.15,82.65415,0.0,9.641106,1008.3747
2024-02-12,28.433334,32.45,25.15,85.37412,1.9,8.962795,1007.906
2024-02-13,28.90625,33.05,26.75,83.76731,0.3,11.657627,1008.47076
2024-02-14,29.166666,33.1,26.9,82.43021,0.0,12.536484,1008.718
2024-02-15,28.527084,32.1,26.7,85.7616,4.5,10.73416,1008.6176
2024-02-16,28.595833,32.85,25.55,82.09542,0.1,9.49665,1008.45184
2024-02-17,28.820833,32.9,26.25,81.85768,2.0,9.978761,1008.6739
2024-02-18,28.725,32.4,25.95,82.2709,2.7,8.492045,1008.43207
2024-02-19,28.918749,33.1,26.25,84.33582,2.8,8.600643,1007.6893
2024-02-20,28.727083,32.6,26.05,81.91781,4.6,10.761579,1006.3243
2024-02-21,28.241667,32.3,25.95,84.662674,20.3,10.157277,1005.74286
2024-02-22,27.981249,32.7,24.55,84.31402,13.4,11.301952,1005.8779
2024-02-23,28.295832,30.4,26.85,83.7066,2.1,8.431742,1007.2399
2024-02-24,28.4375,31.55,26.2,81.23935,0.70000005,7.158237,1008.7583
2024-02-25,28.512499,32.85,25.6,80.29894,0.0,8.36468,1009.3491
2024-02-26,28.449999,32.05,26.35,82.92581,5.4,9.341069,1008.19727
2024-02-27,28.889585,32.2,26.2,80.93226,0.2,10.534485,1007.17365
2024-02-28,29.295832,32.9,27.0,79.11242,2.1,12.210831,1006.58636
2024-02-29,29.252083,32.25,26.45,79.27308,1.3,15.257499,1006.29083
2024-03-01,28.333334,31.6,26.8,83.02347,1.5999999,12.521552,1006.8452
2024-03-02,28.872917,32.1,26.95,81.13491,3.2999997,12.461028,1007.9051
2024-03-03,27.9625,32.4,25.5,83.38386,10.099999,9.854732,1008.5718
2024-03-04,28.34375,33.05,25.45,80.177315,0.0,10.387421,1007.5103
2024-03-05,28.4125,31.9,25.7,80.64766,0.0,12.0102,1007.66473
2024-03-06,28.947916,32.3,27.1,79.91845,0.0,14.260814,1008.23
2024-03-07,28.485418,31.5,26.65,79.786354,0.70000005,12.234231,1009.1785
2024-03-08,28.472916,31.6,26.75,79.603355,0.0,12.967736,1008.95807
2024-03-09,27.768751,31.25,25.35,85.69872,3.9,8.831679,1008.56195
2024-03-10,28.543749,32.55,25.8,81.64268,0.0,9.020505,1007.4495
2024-03-11,29.081251,32.75,27.15,79.29412,0.0,12.226025,1008.9876
2024-03-12,29.074999,32.35,27.3,80.72005,0.2,13.073758,1009.3118
2024-03-13,28.833334,32.5,27.1,82.52215,3.1,12.327394,1009.1064
2024-03-14,28.5375,32.2,26.2,81.31056,3.3999999,13.0814705,1009.46576
2024-03-15,28.764582,34.35,25.1,82.47527,0.0,8.418146,1007.7753
2024-03-16,29.097916,32.5,25.9,80.74633,0.0,10.276481,1007.22095
2024-03-17,29.65625,33.3,27.25,76.69085,0.0,10.950478,1006.28973
2024-03-18,28.733332,32.95,26.7,84.297646,22.699999,9.036387,1005.5013
2024-03-19,29.152084,32.8,26.85,80.55775,0.4,10.195727,1005.37134
2024-03-20,29.264582,32.8,27.0,81.47205,2.4,10.461448,1005.4429
2024-03-21,29.285416,33.35,27.1,82.42339,5.3,9.404476,1006.1706
2024-03-22,29.452082,33.45,26.5,77.558,0.0,12.723758,1005.65625
2024-03-23,29.091667,32.85,27.6,78.96356,1.0,12.491272,1006.269
2024-03-24,29.3125,33.45,26.6,75.543175,0.1,10.726594,1006.71533
2024-03-25,29.393751,32.85,27.4,77.174706,3.6,11.870689,1007.6306
2024-03-26,29.706251,33.25,27.5,75.01238,0.2,11.086701,1007.6828
2024-03-27,29.827082,33.7,27.35,76.37411,0.1,10.665852,1007.00604
2024-03-28,29.304167,33.95,26.95,81.7763,5.3999996,11.332124,1007.501
2024-03-29,28.447916,33.15,26.15,84.96061,24.1,12.556843,1007.6318
2024-03-30,29.491667,33.25,26.85,75.934975,0.4,13.988893,1007.4692
2024-03-31,29.487501,32.85,27.3,77.12727,1.8000001,11.760694,1007.8059
2024-04-01,29.183334,31.9,27.65,78.98729,1.3000001,11.178696,1008.4065
2024-04-02,28.985418,33.05,27.0,82.4903,10.5,11.71911,1007.0871
2024-04-03,28.3375,31.75,24.6,81.67054,0.3,11.356664,1006.1883
2024-04-04,28.870834,32.7,26.75,79.28305,0.8,10.937556,1006.4751
2024-04-05,28.481249,32.0,26.8,80.471245,2.6000001,13.722279,1007.8108
2024-04-06,27.870834,31.65,25.75,85.01412,16.2,8.50314,1008.542
2024-04-07,28.802084,33.35,24.85,80.85671,1.1,9.683803,1007.97516
2024-04-08,28.341667,31.5,26.5,80.977234,0.70000005,9.14674,1007.4273
2024-04-09,29.275,32.95,26.05,73.454216,0.1,9.080411,1006.5612
2024-04-10,28.979166,33.25,26.2,79.28381,14.5,7.0813584,1006.372
2024-04-11,28.043749,32.5,25.9,83.61898,2.9,10.706543,1007.4832
2024-04-12,29.672918,33.0,27.3,75.88679,0.0,11.99299,1007.76154
2024-04-13,29.114584,33.0,25.55,76.34228,4.6,12.014084,1007.5744
2024-04-14,27.754166,33.15,25.5,85.38949,1.8000001,6.348517,1008.12115
2024-04-15,29.081251,32.5,26.9,79.46279,0.5,8.051903,1007.96075
2024-04-16,29.15,31.75,27.35,79.63128,1.6,8.999555,1007.4417
2024-04-17,28.797918,32.8,25.65,81.814804,1.8,10.201145,1006.62836
2024-04-18,29.63125,32.6,27.65,79.60715,2.2,11.91768,1007.2458
2024-04-19,29.827082,32.75,28.1,79.273834,0.8,12.675372,1007.32623
2024-04-20,29.864584,33.35,27.15,78.55232,1.6,10.8193655,1006.08344
2024-04-21,29.116667,31.6,27.15,81.37717,5.8,11.543094,1005.9241
2024-04-22,29.002083,34.15,25.8,80.97588,1.2,8.655907,1006.5384
2024-04-23,27.783333,31.7,26.1,87.32559,2.6,5.748978,1007.3025
2024-04-24,28.595833,32.05,25.5,79.570595,0.0,9.993246,1007.7534
2024-04-25,29.102083,32.25,26.75,80.15597,3.0,10.371209,1006.9881
2024-04-26,28.668749,31.85,27.2,83.52317,4.2,11.708443,1006.2491
2024-04-27,29.552084,33.0,26.75,79.01306,0.1,9.371033,1005.29956
2024-04-28,29.737501,33.15,27.7,77.5173,0.3,11.751148,1005.937
2024-04-29,29.483332,32.5,27.25,76.99995,2.0,11.995251,1006.81226
2024-04-30,29.472916,33.05,26.35,79.83395,2.1,9.502038,1005.4195
2024-05-01,28.654167,32.1,26.75,82.95381,0.4,12.152572,1005.4799
2024-05-02,29.043749,32.3,26.55,78.533455,2.6,10.9875765,1006.6302
2024-05-03,28.375,32.75,26.3,81.042786,6.5,8.961639,1008.4211
2024-05-04,28.777084,32.75,25.4,80.139015,0.0,7.0791736,1008.10394
2024-05-05,29.535416,32.6,26.9,77.40862,1.2,9.90685,1006.6672
2024-05-06,28.985418,32.55,26.35,80.256996,0.5,8.741926,1006.05194
2024-05-07,28.558334,33.15,24.9,83.68545,2.8,6.3995833,1006.9424
2024-05-08,29.206251,32.15,26.65,79.09644,4.0,8.474728,1006.9765
2024-05-09,29.19375,32.85,26.05,79.15874,0.0,10.118019,1006.44415
2024-05-10,29.539583,32.35,27.25,77.1717,1.7,10.434566,1006.4178
2024-05-11,28.277084,31.9,26.55,85.56729,21.4,6.792907,1007.28546
2024-05-12,28.3125,31.65,25.95,83.905014,2.5,8.275968,1008.19196
2024-05-13,27.672918,31.85,24.65,84.91591,11.5,7.1215806,1008.51556
2024-05-14,28.19375,31.2,25.2,82.37476,0.0,6.4032207,1008.033
2024-05-15,29.00625,32.2,26.35,79.29125,3.3,8.308383,1007.9187
2024-05-16,27.0,31.2,24.9,89.82838,17.3,8.543967,1009.25446
2024-05-17,27.616667,31.85,24.55,84.23252,1.6,8.281387,1009.8703
2024-05-18,28.397917,31.9,26.05,83.9502,3.1,8.533666,1008.77045
2024-05-19,29.016668,32.35,26.6,77.97067,0.1,10.4512615,1007.77734
2024-05-20,28.699999,31.95,26.35,80.16123,2.5,10.197053,1008.46094
2024-05-21,29.022917,32.8,26.35,79.25239,2.1,10.758201,1009.511
2024-05-22,27.770834,31.3,25.55,86.459206,2.5,9.952469,1009.8632
2024-05-23,27.691666,31.8,24.45,82.68644,0.0,9.011121,1009.2182
2024-05-24,28.40625,31.4,26.2,79.13117,3.1,11.966338,1009.2944
2024-05-25,26.416666,28.55,24.7,90.63334,26.6,5.613978,1010.22705
2024-05-26,27.302084,30.65,24.75,83.42411,0.3,7.617268,1010.2421
2024-05-27,27.835417,32.3,24.4,79.0812,0.1,9.522185,1010.3584
2024-05-28,28.6625,31.35,26.6,75.94669,0.90000004,11.102948,1010.5102
2024-05-29,28.25625,31.7,25.85,80.66607,0.7,9.17691,1010.52374
2024-05-30,28.727083,32.65,25.7,79.62638,1.7,8.689117,1009.4838
2024-05-31,26.84375,28.4,24.9,87.40183,7.4,9.442957,1010.6128
2024-06-01,27.358332,30.55,24.95,85.26645,5.6000004,7.9399834,1011.3359
2024-06-02,25.4,28.1,23.8,93.43452,9.5,5.6487412,1011.1421
2024-06-03,26.722916,30.3,23.65,86.24767,0.90000004,6.3741417,1011.14813
2024-06-04,27.135416,29.9,25.6,82.78597,2.8,11.662469,1010.7065
2024-06-05,27.458334,30.6,24.65,82.85037,2.9,8.1872015,1010.29736
2024-06-06,26.566666,30.0,24.4,86.654724,9.0,9.935505,1011.2966
2024-06-07,26.3125,30.1,24.55,88.34373,1.9,6.6396317,1012.521
2024-06-08,26.856249,30.35,24.35,84.12057,2.2,7.9329505,1011.9764
2024-06-09,26.635416,29.5,25.5,86.19393,26.6,9.890101,1010.85645
2024-06-10,27.239584,30.2,25.45,83.45597,1.9000001,10.233383,1011.17285
2024-06-11,26.127083,28.7,23.95,86.824005,3.3,8.757539,1011.99164
2024-06-12,26.377083,29.65,23.3,85.99503,3.4,6.750395,1010.41376
2024-06-13,27.387499,30.15,25.1,81.00716,1.1,10.443882,1010.1347
2024-06-14,25.577082,28.1,24.15,91.52459,20.4,9.314806,1010.337
2024-06-15,24.956251,27.7,23.85,94.1261,12.6,7.794848,1010.2366
2024-06-16,25.635416,28.75,23.6,91.42056,1.6999999,3.8310204,1009.94244
2024-06-17,26.366667,29.4,24.4,86.153694,6.2000003,7.540136,1009.9731
2024-06-18,26.539583,29.65,24.2,88.04425,14.2,6.077786,1009.779
2024-06-19,27.106249,30.15,24.75,83.7677,1.2,10.487554,1008.95605
2024-06-20,26.054167,29.4,24.85,87.85331,10.2,8.733102,1009.72125
2024-06-21,25.670832,29.65,23.95,90.28361,11.8,7.082895,1010.8282
2024-06-22,26.072916,29.35,23.8,88.22929,2.7,7.549316,1010.29913
2024-06-23,26.364584,28.9,24.5,86.68339,9.9,8.420918,1010.1394
2024-06-24,26.49375,30.3,24.4,86.52878,12.7,8.789151,1009.5042
2024-06-25,24.916666,26.35,23.7,95.623474,36.9,6.1167717,1009.8663
2024-06-26,25.641668,28.75,23.9,89.0538,5.2000003,7.748251,1009.7264
2024-06-27,26.208334,29.9,23.85,86.41482,4.2,7.5504136,1009.26514
2024-06-28,26.614584,29.15,24.8,84.61391,7.0,9.320138,1009.7546
2024-06-29,26.0875,29.0,24.2,87.20988,5.6,9.325081,1009.8129
2024-06-30,26.177084,29.2,24.3,85.71635,7.0,9.562308,1010.2459
2024-07-01,26.472916,29.55,23.65,84.59025,1.5,9.778565,1011.0007
2024-07-02,26.427084,28.55,24.5,83.68355,7.6,11.716786,1010.4184
2024-07-03,24.525,25.9,23.65,94.53861,28.6,11.14354,1010.4245
2024-07-04,24.939583,27.25,23.3,90.87827,11.0,8.145733,1011.3838
2024-07-05,25.8125,29.9,23.95,88.32726,15.299999,7.234834,1011.2076
2024-07-06,25.858332,29.3,24.35,88.84979,3.8000002,7.883247,1010.6218
2024-07-07,25.816666,28.7,24.0,87.563286,7.3,10.914589,1010.501
2024-07-08,24.9625,27.05,23.85,91.5173,13.1,9.678929,1010.644
2024-07-09,25.541666,28.3,23.45,86.689606,9.0,11.392554,1010.0706
2024-07-10,25.824999,28.25,24.1,83.28617,2.7,11.3700285,1010.62573
2024-07-11,25.479166,27.9,24.15,86.13101,6.1,11.5931015,1011.36304
2024-07-12,25.729166,28.45,24.15,85.029366,6.5,11.991395,1011.52295
2024-07-13,25.983332,28.6,24.3,83.68923,0.2,12.11093,1012.0113
2024-07-14,26.027084,28.8,24.3,82.87419,2.5,11.895671,1012.1862
2024-07-15,25.972916,28.9,24.25,81.693016,0.7,14.088614,1012.5849
2024-07-16,25.877083,28.35,24.15,83.213684,1.5,12.953387,1012.05615
2024-07-17,25.510416,27.05,24.35,84.52592,0.6,14.446181,1011.8497
2024-07-18,25.752083,28.45,24.15,82.86494,1.7,15.444213,1012.15497
2024-07-19,25.38125,27.25,24.0,84.095245,0.8,14.258983,1012.19794
2024-07-20,25.160416,27.05,24.15,85.656136,3.3,16.54031,1011.3315
2024-07-21,24.939583,26.9,23.6,84.74517,2.9,14.155017,1012.2568
2024-07-22,25.233332,27.5,23.45,83.61763,0.2,12.378787,1013.2236
2024-07-23,25.404167,28.1,23.6,81.995674,0.1,12.238041,1014.15186
2024-07-24,25.31875,28.25,23.5,83.39612,0.5,11.398887,1013.7854
2024-07-25,25.25625,27.8,23.65,82.70785,1.5,13.092217,1012.7622
2024-07-26,25.481249,27.9,24.0,82.781105,0.5,14.202171,1012.2444
2024-07-27,25.297918,27.5,23.55,82.72933,0.4,13.272946,1012.218
2024-07-28,25.395834,27.6,24.05,82.14937,0.4,16.226316,1012.26447
2024-07-29,25.341667,27.6,24.0,82.95599,0.5,13.945766,1011.97723
2024-07-30,25.177084,27.65,23.6,82.03875,0.8,14.461518,1011.61426
2024-07-31,25.160416,27.3,24.0,82.68142,0.9,14.3717575,1010.96564
2024-08-01,25.112501,27.8,23.75,83.318,1.2,14.5586195,1011.32275
2024-08-02,25.052084,27.7,23.45,84.37785,0.6,12.68488,1011.32227
2024-08-03,25.066666,28.15,22.85,83.7198,1.0,11.471114,1012.03735
2024-08-04,25.135416,27.7,23.1,82.03375,0.4,11.864989,1013.0898
2024-08-05,25.054167,27.7,23.05,82.497154,0.4,12.487561,1012.52783
2024-08-06,25.1,27.1,23.8,82.16895,2.2,14.8859625,1011.21045
2024-08-07,25.206251,27.5,23.55,82.36073,0.1,14.783692,1010.16364
2024-08-08,25.09375,27.15,23.35,83.8389,1.2,13.913208,1010.4329
2024-08-09,25.30625,28.95,23.05,84.11728,0.3,11.063554,1010.763
2024-08-10,25.247917,28.25,23.4,82.5538,0.2,12.9709635,1010.7293
2024-08-11,25.508333,28.3,23.85,79.801796,0.5,13.292638,1010.68976
2024-08-12,25.627083,28.0,24.1,80.973625,1.7,14.651207,1010.4621
2024-08-13,25.541666,28.05,23.9,83.03791,1.5,15.863492,1011.1557
2024-08-14,25.522917,28.5,23.45,82.78787,1.0,13.239135,1012.0202
2024-08-15,25.425001,28.4,23.25,82.83678,0.4,12.684047,1011.6993
2024-08-16,25.43125,27.3,24.2,82.38395,0.0,15.801471,1010.7724
2024-08-17,25.602083,28.2,24.25,81.39495,0.9,14.504989,1011.2684
2024-08-18,25.518751,29.2,23.15,84.10546,0.7,11.012711,1012.30273
2024-08-19,24.683334,28.7,23.45,88.059456,2.0,11.6792755,1011.9097
2024-08-20,24.966667,27.4,23.6,86.243675,3.1000001,14.738189,1011.56274
2024-08-21,25.652084,29.2,23.75,82.98962,0.3,12.175503,1011.83405
2024-08-22,25.460417,29.4,23.45,83.849434,1.3000001,12.384067,1010.6894
2024-08-23,24.777084,27.35,23.4,88.76807,9.0,16.667074,1009.649
2024-08-24,24.449999,27.0,23.15,91.21057,7.9,10.150578,1011.7375
2024-08-25,25.24375,29.0,23.15,87.13485,1.7,9.099206,1011.68964
2024-08-26,24.995834,27.35,23.7,87.53687,1.0,14.888595,1009.92926
2024-08-27,25.458334,28.05,23.95,84.60018,0.8,16.799536,1010.16144
2024-08-28,24.654167,27.25,23.7,90.65484,5.5,10.859321,1011.9844
2024-08-29,25.185417,27.95,23.3,85.89948,1.3,11.621143,1011.764
2024-08-30,25.293749,28.15,23.75,84.24851,0.8,16.233484,1010.5052
2024-08-31,25.487501,28.8,23.85,82.24016,0.0,15.549834,1010.4028
2024-09-01,25.320833,28.6,23.5,82.148026,0.4,12.479805,1011.27856
2024-09-02,25.25625,29.5,22.8,83.46968,0.0,11.447559,1011.3238
2024-09-03,25.168749,28.2,23.0,83.36126,0.0,12.929375,1010.8409
2024-09-04,25.470833,28.85,23.15,81.81506,0.1,12.697033,1011.05524
2024-09-05,25.574999,29.45,23.3,82.981384,0.0,12.271955,1011.0852
2024-09-06,25.666666,29.6,23.45,81.81131,0.0,12.913952,1010.6743
2024-09-07,24.989584,27.95,23.65,85.76231,3.0,11.559434,1011.33844
2024-09-08,25.314583,29.3,22.05,82.595345,0.0,9.799012,1011.5196
2024-09-09,25.800001,30.1,22.7,81.36242,0.1,9.909872,1011.1866
2024-09-10,25.914583,29.0,23.85,84.37439,4.9,12.417187,1010.04443
2024-09-11,25.820833,28.75,23.65,84.44471,6.9,12.693974,1009.9771
2024-09-12,25.731249,28.55,24.3,85.479546,4.3,11.209344,1010.9326
2024-09-13,25.574999,29.5,23.65,86.32831,14.099999,10.681846,1011.21826
2024-09-14,25.035416,28.0,23.25,89.995445,22.3,9.740714,1011.07275
2024-09-15,25.983332,29.35,24.3,84.221466,1.3000001,11.136261,1010.8763
2024-09-16,25.872917,28.95,23.95,83.67579,0.8,11.019446,1011.28705
2024-09-17,24.820833,27.85,23.4,91.59353,12.599999,9.28001,1010.7344
2024-09-18,25.5625,28.2,23.4,85.51363,3.3000002,12.3748865,1010.4533
2024-09-19,25.989584,29.3,23.65,82.67231,0.4,12.08451,1010.02
2024-09-20,26.020834,29.5,24.05,83.378006,1.9,10.48249,1009.61285
2024-09-21,25.75625,29.1,23.65,85.62675,4.5,8.536187,1008.7378
2024-09-22,25.877083,29.2,23.85,85.77823,5.5,11.01918,1008.8094
2024-09-23,25.995834,28.95,23.55,83.47488,1.8000001,10.601792,1009.8039
2024-09-24,26.018751,29.75,23.75,84.47675,3.6000001,9.2621355,1009.9204
2024-09-25,24.847916,28.35,23.8,92.16679,10.4,7.420017,1010.4228
2024-09-26,25.80625,29.3,23.55,86.03843,2.5,8.516824,1010.66705
2024-09-27,26.229166,30.05,24.0,83.02333,5.6,10.41715,1010.1924
2024-09-28,26.085417,29.2,24.15,83.47395,0.5,9.619473,1010.2204
2024-09-29,26.129166,29.35,23.9,84.14721,10.099999,8.762671,1010.26636
2024-09-30,25.991667,28.6,24.3,84.56012,19.1,9.232357,1008.96
2024-10-01,25.877083,29.45,23.3,85.82412,8.9,9.220537,1008.21075
2024-10-02,26.614584,30.15,24.15,82.65022,1.1,10.144368,1007.7342
2024-10-03,25.735418,28.95,24.25,88.35867,11.2,9.427616,1008.51324
2024-10-04,25.885416,29.15,24.1,86.979706,10.2,12.250011,1009.3416
2024-10-05,24.464584,28.4,23.15,94.172485,14.5,9.721041,1010.7232
2024-10-06,25.302084,29.0,23.45,89.6894,4.2000003,6.9007382,1011.21606
2024-10-07,25.022917,27.1,23.45,91.23991,10.8,7.004191,1011.35944
2024-10-08,25.543749,30.85,22.35,87.29959,1.9000001,5.9231887,1011.50055
2024-10-09,25.591667,28.9,23.2,87.05331,2.5,7.0578628,1011.5218
2024-10-10,26.072916,29.6,22.95,85.0346,0.8,7.3489747,1010.1536
2024-10-11,26.520834,30.25,23.75,83.134895,2.3999999,8.56141,1010.0532
2024-10-12,26.591667,30.25,24.4,83.89445,13.2,7.997841,1010.1535
2024-10-13,24.65,27.55,23.15,93.85371,16.5,6.165234,1011.2444
2024-10-14,25.572916,28.45,23.95,87.73809,9.4,8.039322,1011.4427
2024-10-15,26.135416,30.0,23.45,84.72519,2.6000001,6.4931164,1010.88165
2024-10-16,26.077082,30.2,23.9,86.47717,18.1,6.652591,1010.8604
2024-10-17,24.466667,25.75,23.3,95.369934,28.4,4.9643064,1011.6337
2024-10-18,25.641668,29.8,22.7,86.775215,1.6,7.077011,1010.7448
2024-10-19,25.822916,30.5,23.5,87.34846,13.4,7.945213,1009.8857
2024-10-20,26.179167,30.15,23.65,86.715935,3.8000002,8.578141,1009.8801
2024-10-21,26.154167,29.35,23.75,87.55155,16.4,6.9816155,1009.8841
2024-10-22,25.902084,29.25,23.85,89.47171,5.4,5.393845,1009.66187
2024-10-23,26.535416,30.25,23.45,86.43134,1.3,6.894851,1009.571
2024-10-24,26.822916,30.3,24.3,84.974106,2.2,9.178493,1009.6648
2024-10-25,26.94375,30.65,24.85,85.35678,7.5,8.78855,1009.6407
2024-10-26,26.491667,30.55,24.5,88.40504,6.2,4.938453,1009.5291
2024-10-27,26.697916,30.4,23.1,86.5357,1.0,6.8731174,1008.6452
2024-10-28,26.779167,30.35,25.25,87.237236,16.699999,8.730231,1008.4797
2024-10-29,25.841667,29.9,24.0,89.677795,8.8,7.078577,1009.23315
2024-10-30,26.300001,29.55,23.55,87.76606,4.5,6.347265,1009.0538
2024-10-31,27.104166,30.65,24.25,85.0709,2.0,7.396362,1008.9268
2024-11-01,27.247917,30.35,24.6,85.794975,2.5,8.408875,1008.4624
2024-11-02,26.90625,29.85,24.8,86.51438,4.0,8.957118,1008.25195
2024-11-03,26.525,31.1,24.75,87.37888,6.2999997,6.2349524,1009.84955
2024-11-04,27.266668,31.4,24.15,85.639435,1.0,6.8642335,1009.3064
2024-11-05,27.09375,31.9,24.15,83.91291,0.2,7.680973,1007.60474
2024-11-06,27.054167,31.55,23.55,82.459274,0.0,7.6246457,1006.9476
2024-11-07,27.375,32.75,23.85,82.2795,0.2,7.6748505,1007.83966
2024-11-08,27.6625,31.6,24.65,80.56126,0.90000004,9.006912,1008.7732
2024-11-09,27.30625,31.35,24.9,82.74118,6.9,9.116802,1009.18207
2024-11-10,26.735418,30.3,24.35,82.82737,4.3,7.7736096,1009.3149
2024-11-11,26.766668,30.35,23.9,84.7486,2.5,6.1475186,1007.66046
2024-11-12,27.202082,31.6,23.85,84.50068,1.6,7.0672836,1007.0486
2024-11-13,27.847916,31.35,24.95,83.13062,1.9,7.687307,1007.26556
2024-11-14,27.216667,30.65,25.75,84.60853,4.8,9.978934,1007.5975
2024-11-15,27.841667,31.05,25.7,81.57896,2.9,7.3415923,1007.88495
2024-11-16,27.747917,31.8,25.25,83.63909,0.7,7.120476,1007.62646
2024-11-17,27.216667,30.65,25.05,85.363014,8.299999,6.626793,1007.75543
2024-11-18,27.389582,30.8,24.7,84.24117,1.1,6.167164,1008.0186
2024-11-19,27.716667,32.25,24.8,80.373024,0.2,6.0470505,1008.5865
2024-11-20,28.339584,33.2,24.75,76.28996,0.0,5.9034214,1009.0942
2024-11-21,27.8125,31.55,24.85,81.85565,1.1,8.524966,1008.5789
2024-11-22,27.589584,31.1,25.25,83.45626,0.4,6.9690156,1009.0678
2024-11-23,27.5875,30.95,25.5,84.31916,0.6,7.48622,1009.2216
2024-11-24,27.550001,32.1,24.5,82.01406,0.2,7.1631007,1009.2753
2024-11-25,27.270834,32.0,24.4,83.92359,0.90000004,6.3263836,1009.5019
2024-11-26,27.731249,31.7,25.35,82.43889,0.1,7.8148212,1009.655
2024-11-27,27.464584,31.15,24.85,83.88438,0.8,6.917748,1009.5283
2024-11-28,27.268751,32.1,24.4,83.02278,1.1,6.7096477,1009.5351
2024-11-29,27.268751,32.1,23.85,78.11843,0.0,6.5731254,1010.25006
2024-11-30,27.208334,33.0,22.55,72.93209,0.0,6.235739,1009.95013
2024-12-01,27.5375,33.35,22.9,69.59109,0.0,6.776735,1008.30225
2024-12-02,27.610418,33.6,23.05,74.82319,0.0,6.3107476,1007.833
2024-12-03,28.002083,32.0,24.8,81.003654,0.1,7.9188404,1007.96924
2024-12-04,27.652084,31.25,25.75,82.95411,3.8,6.848994,1008.3532
2024-12-05,27.539583,31.25,24.55,82.58257,0.6,6.9640326,1008.7805
2024-12-06,27.014582,30.7,24.7,84.34286,3.5,6.342041,1008.3151
2024-12-07,27.637499,33.1,24.2,77.91528,0.0,5.8080935,1008.1535
2024-12-08,27.762499,33.0,23.9,72.741844,0.0,7.1438766,1007.95483
2024-12-09,27.585417,32.5,23.8,76.130905,0.0,5.1919274,1008.2071
2024-12-10,27.616667,32.75,23.35,80.487,0.0,5.871941,1007.75
2024-12-11,28.208334,32.55,25.15,80.79078,0.0,9.890989,1007.8128
2024-12-12,28.364584,31.7,26.0,81.51881,0.3,8.345745,1007.45654
2024-12-13,27.508333,30.5,25.3,83.52468,0.6,7.497898,1007.7702
2024-12-14,27.497917,32.25,24.3,83.16369,0.1,6.1784263,1007.5871
2024-12-15,27.695833,31.9,24.25,81.70051,0.0,6.2560024,1008.17474
2024-12-16,27.827082,32.75,24.4,81.22792,0.0,5.9276733,1008.92816
2024-12-17,27.789583,32.7,24.45,79.36907,0.0,6.8938584,1009.09
2024-12-18,27.485418,33.25,23.35,74.43363,0.0,6.567585,1009.26636
2024-12-19,26.847916,32.4,22.85,66.61459,0.0,6.770413,1009.9267
2024-12-20,25.664583,32.3,21.15,59.829,0.0,7.5950866,1009.934
2024-12-21,25.612501,32.15,20.25,55.19598,0.0,7.4527707,1008.99414
2024-12-22,25.660416,31.85,20.4,62.248077,0.0,6.2712383,1008.7949
2024-12-23,26.625,32.7,21.5,72.388405,0.0,6.012195,1008.2911
2024-12-24,26.90625,32.2,23.15,80.03669,0.0,5.9508634,1008.1353
2024-12-25,27.46875,33.15,23.6,80.866104,0.0,5.880049,1008.1355
2024-12-26,27.86875,33.75,23.9,80.75559,0.0,6.3869224,1008.2923
2024-12-27,28.012499,33.05,24.65,81.19053,0.0,6.0243964,1008.01495
2024-12-28,27.852083,33.25,24.7,81.88633,0.0,6.476135,1008.3255
2024-12-29,27.954168,32.7,24.7,82.83994,0.0,7.499477,1008.58
2024-12-30,28.09375,32.75,24.7,82.22105,0.0,6.944,1008.2942
2024-12-31,27.916666,32.2,24.7,82.85833,0.0,7.9041,1007.86884
2025-01-01,28.133333,32.0,24.85,81.04371,0.1,8.133703,1007.08057
2025-01-02,28.429167,32.35,25.1,79.71522,0.1,8.55808,1007.02875
2025-01-03,28.393751,32.0,25.75,81.47547,1.2,9.701009,1007.86835
2025-01-04,28.289583,31.75,26.0,82.64504,0.9,9.653968,1008.1211
2025-01-05,28.300001,32.7,25.15,82.88644,0.0,9.671365,1007.535
2025-01-06,28.397917,32.35,25.6,82.8157,0.4,9.39243,1007.67706
2025-01-07,28.324999,32.4,25.45,84.10842,0.8,7.9252963,1007.88434
2025-01-08,28.147917,32.2,25.55,84.93564,1.0,7.2616906,1007.9329
2025-01-09,28.012499,32.65,25.1,81.67287,0.1,7.831623,1007.7781
2025-01-10,28.095833,33.55,25.15,78.59656,0.0,7.5702863,1007.6248
2025-01-11,27.197916,33.6,23.75,67.248535,0.0,8.009448,1008.11676
2025-01-12,26.487501,32.8,21.35,66.328,0.0,6.305742,1008.2692
2025-01-13,27.018751,32.7,22.45,77.85633,0.0,8.165696,1007.2092
2025-01-14,27.637499,32.2,23.9,81.157295,0.0,7.943298,1006.3118
2025-01-15,28.268751,32.2,25.75,81.40416,0.3,8.025162,1006.167
2025-01-16,28.6875,33.65,25.55,82.34957,0.0,7.7660275,1006.457
2025-01-17,29.018751,33.95,26.3,80.414764,0.0,10.517255,1007.14966
2025-01-18,28.227083,32.5,26.5,81.54665,0.2,14.042556,1008.75665
